uid,split,root,env,section,platform,scene_id,scene_name,camera,relative_scene,files_complete_at_sampling
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0046|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,46,0046,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0046,True
test|Home/MasterBedroom/desk_and_chair_01/0274|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,desk_and_chair_01,274,0274,top_view_camera,Home/MasterBedroom/desk_and_chair_01/0274,True
test|Home/MasterBedroom/desk_and_chair_01/0025|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,desk_and_chair_01,25,0025,top_view_camera,Home/MasterBedroom/desk_and_chair_01/0025,True
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0056|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,56,0056,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0056,True
test|Home/MasterBedroom/bed_01/0169|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,bed_01,169,0169,side_view_camera,Home/MasterBedroom/bed_01/0169,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0148|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,148,0148,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0148,True
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0050|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A5_02,50,0050,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0050,True
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0166|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,166,0166,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0166,True
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0084|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,84,0084,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0084,True
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0187|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,187,0187,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0187,True
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0114|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A7_01,114,0114,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0114,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0043|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,43,0043,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0043,True
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0059|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A5_01,59,0059,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_01/0059,True
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0206|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,206,0206,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0206,True
test|Home/MasterBedroom/sideboard_01/0088|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,sideboard_01,88,0088,top_view_camera,Home/MasterBedroom/sideboard_01/0088,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0142|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,142,0142,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0142,True
test|Home/MasterBedroom/beside_table_01/0051|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,beside_table_01,51,0051,side_view_camera,Home/MasterBedroom/beside_table_01/0051,True
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0083|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_long_A1_01,83,0083,side_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0083,True
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0138|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,138,0138,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0138,True
test|Logistic_site/General_LogisticSite/conveyor_track_02/0166|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,conveyor_track_02,166,0166,top_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/0166,True
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0159|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,159,0159,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0159,True
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0162|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,162,0162,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0162,True
test|Home/MasterBedroom/desk_and_chair_01/0199|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,desk_and_chair_01,199,0199,top_view_camera,Home/MasterBedroom/desk_and_chair_01/0199,True
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0075|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,75,0075,top_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0075,True
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0150|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_long_A1_01,150,0150,side_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0150,True
test|Home/MasterBedroom/sideboard_01/0183|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,sideboard_01,183,0183,top_view_camera,Home/MasterBedroom/sideboard_01/0183,True
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0059|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,59,0059,side_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0059,True
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0210|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A7_01,210,0210,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0210,True
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0118|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,118,0118,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0118,True
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0078|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,78,0078,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0078,True
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0190|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,190,0190,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0190,True
test|Logistic_site/General_LogisticSite/conveyor_track_02/0019|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,conveyor_track_02,19,0019,top_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/0019,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0120|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,120,0120,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0120,True
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0049|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,49,0049,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0049,True
test|Logistic_site/General_LogisticSite/conveyor_track_02/0134|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,conveyor_track_02,134,0134,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/0134,True
test|Home/MasterBedroom/vanity_01/0279|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,vanity_01,279,0279,top_view_camera,Home/MasterBedroom/vanity_01/0279,True
test|Home/MasterBedroom/bed_01/0255|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,bed_01,255,0255,side_view_camera,Home/MasterBedroom/bed_01/0255,True
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0163|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,163,0163,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0163,True
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0041|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,41,0041,side_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0041,True
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0182|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,182,0182,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0182,True
test|Home/MasterBedroom/vanity_01/0074|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,vanity_01,74,0074,side_view_camera,Home/MasterBedroom/vanity_01/0074,True
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0203|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,203,0203,top_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0203,True
test|Logistic_site/General_LogisticSite/conveyor_track_02/0108|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,conveyor_track_02,108,0108,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/0108,True
test|Logistic_site/General_LogisticSite/conveyor_track_01/0104|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,conveyor_track_01,104,0104,top_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0104,True
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0155|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,155,0155,side_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0155,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0199|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,199,0199,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0199,True
test|Logistic_site/General_LogisticSite/conveyor_track_01/0150|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,conveyor_track_01,150,0150,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0150,True
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0002|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A7_01,2,0002,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0002,True
test|Home/MasterBedroom/bed_01/0232|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,bed_01,232,0232,side_view_camera,Home/MasterBedroom/bed_01/0232,True
test|Home/MasterBedroom/bed_01/0048|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,bed_01,48,0048,side_view_camera,Home/MasterBedroom/bed_01/0048,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0192|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,192,0192,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0192,True
test|Home/MasterBedroom/bed_01/0269|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,bed_01,269,0269,top_view_camera,Home/MasterBedroom/bed_01/0269,True
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0110|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,110,0110,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0110,True
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0115|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,115,0115,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0115,True
test|Logistic_site/General_LogisticSite/conveyor_track_02/0175|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,conveyor_track_02,175,0175,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/0175,True
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0191|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,191,0191,top_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0191,True
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0041|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,41,0041,side_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0041,True
test|Home/MasterBedroom/beside_table_01/0195|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,beside_table_01,195,0195,top_view_camera,Home/MasterBedroom/beside_table_01/0195,True
test|Home/MasterBedroom/floor_01/0175|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,floor_01,175,0175,side_view_camera,Home/MasterBedroom/floor_01/0175,True
test|Home/MasterBedroom/sideboard_01/0216|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,sideboard_01,216,0216,top_view_camera,Home/MasterBedroom/sideboard_01/0216,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0095|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,95,0095,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0095,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0149|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,149,0149,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0149,True
test|Home/MasterBedroom/desk_and_chair_01/0001|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,desk_and_chair_01,1,0001,top_view_camera,Home/MasterBedroom/desk_and_chair_01/0001,True
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0116|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A7_01,116,0116,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0116,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0011|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,11,0011,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0011,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0208|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,208,0208,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0208,True
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0043|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,43,0043,top_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0043,True
test|Home/MasterBedroom/vanity_01/0139|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,vanity_01,139,0139,top_view_camera,Home/MasterBedroom/vanity_01/0139,True
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0128|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,128,0128,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0128,True
test|Home/MasterBedroom/bed_01/0264|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,bed_01,264,0264,side_view_camera,Home/MasterBedroom/bed_01/0264,True
test|Logistic_site/General_LogisticSite/conveyor_track_01/0034|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,conveyor_track_01,34,0034,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0034,True
test|Logistic_site/General_LogisticSite/conveyor_track_01/0138|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,conveyor_track_01,138,0138,top_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0138,True
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0086|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A7_01,86,0086,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0086,True
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0195|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A7_01,195,0195,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0195,True
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0070|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,70,0070,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0070,True
test|Home/MasterBedroom/bed_01/0051|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,bed_01,51,0051,side_view_camera,Home/MasterBedroom/bed_01/0051,True
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0184|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,184,0184,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0184,True
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0029|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A5_01,29,0029,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_01/0029,True
test|Home/MasterBedroom/bed_01/0106|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,bed_01,106,0106,side_view_camera,Home/MasterBedroom/bed_01/0106,True
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0088|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_long_A1_01,88,0088,side_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0088,True
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0082|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,82,0082,top_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0082,True
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0061|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,61,0061,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0061,True
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0016|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,16,0016,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0016,True
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0111|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,111,0111,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0111,True
test|Home/MasterBedroom/floor_01/0237|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,floor_01,237,0237,side_view_camera,Home/MasterBedroom/floor_01/0237,True
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0056|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,56,0056,top_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0056,True
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0088|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,88,0088,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0088,True
test|Home/MasterBedroom/desk_and_chair_01/0255|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,desk_and_chair_01,255,0255,side_view_camera,Home/MasterBedroom/desk_and_chair_01/0255,True
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0028|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,28,0028,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0028,True
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0070|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A5_02,70,0070,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0070,True
test|Logistic_site/General_LogisticSite/conveyor_track_02/0024|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,conveyor_track_02,24,0024,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/0024,True
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0072|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,72,0072,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0072,True
test|Home/MasterBedroom/desk_and_chair_01/0221|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,desk_and_chair_01,221,0221,top_view_camera,Home/MasterBedroom/desk_and_chair_01/0221,True
test|Home/MasterBedroom/desk_and_chair_01/0116|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,desk_and_chair_01,116,0116,side_view_camera,Home/MasterBedroom/desk_and_chair_01/0116,True
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0162|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,162,0162,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0162,True
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0062|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A7_01,62,0062,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0062,True
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0081|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A5_02,81,0081,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0081,True
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0168|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,168,0168,side_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0168,True
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0162|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,162,0162,top_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0162,True
test|Home/MasterBedroom/floor_01/0032|top_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Home,MasterBedroom,floor_01,32,0032,top_view_camera,Home/MasterBedroom/floor_01/0032,True
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0059|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,rack_small_A5_01,59,0059,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_01/0059,True
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0020|side_view_camera,test,/nas/Dataset/Dataset_2026/dataset_v2_test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,20,0020,side_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0020,True
