uid,split,env,section,platform,scene_name,camera,decision,issue_type,note,reviewer,updated_at_utc
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0062|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0062,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0018|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0018,side_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0146|top_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0146,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0113|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0113,side_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0010|side_view_camera,test,Home,MasterBedroom,bed_01,0010,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0160|top_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0160,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0115|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0115,top_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0066|top_view_camera,test,Home,MasterBedroom,sideboard_01,0066,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0099|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0099,top_view_camera,pending,,,,
test|Home/MasterBedroom/beside_table_01/0182|top_view_camera,test,Home,MasterBedroom,beside_table_01,0182,top_view_camera,pending,,,,
test|Home/MasterBedroom/vanity_01/0223|top_view_camera,test,Home,MasterBedroom,vanity_01,0223,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0182|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0182,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0122|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0122,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0086|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0086,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0050|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0050,top_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0010|top_view_camera,test,Home,MasterBedroom,sideboard_01,0010,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0207|side_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0207,side_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0001|top_view_camera,test,Home,MasterBedroom,sideboard_01,0001,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0178|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0178,side_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0020|top_view_camera,test,Home,MasterBedroom,bed_01,0020,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0153|side_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0153,side_view_camera,pending,,,,
test|Home/MasterBedroom/vanity_01/0093|side_view_camera,test,Home,MasterBedroom,vanity_01,0093,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0034|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0034,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0149|top_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0149,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0145|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0145,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0107|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0107,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0038|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0038,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0045|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0045,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0107|top_view_camera,test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0107,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0069|side_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0069,side_view_camera,pending,,,,
test|Home/MasterBedroom/floor_01/0232|side_view_camera,test,Home,MasterBedroom,floor_01,0232,side_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0017|side_view_camera,test,Home,MasterBedroom,bed_01,0017,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0094|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0094,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0156|top_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0156,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0151|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0151,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0092|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0092,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0110|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0110,top_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0177|top_view_camera,test,Home,MasterBedroom,bed_01,0177,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0132|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0132,side_view_camera,pending,,,,
test|Home/MasterBedroom/beside_table_01/0088|side_view_camera,test,Home,MasterBedroom,beside_table_01,0088,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0078|side_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0078,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0001|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0001,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0047|side_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0047,side_view_camera,pending,,,,
test|Home/MasterBedroom/floor_01/0191|top_view_camera,test,Home,MasterBedroom,floor_01,0191,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0123|top_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0123,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0136|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0136,top_view_camera,pending,,,,
test|Home/MasterBedroom/floor_01/0006|top_view_camera,test,Home,MasterBedroom,floor_01,0006,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0178|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0178,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0197|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0197,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0029|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0029,top_view_camera,pending,,,,
test|Home/MasterBedroom/beside_table_01/0165|side_view_camera,test,Home,MasterBedroom,beside_table_01,0165,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0073|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0073,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0089|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0089,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0156|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0156,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0174|side_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0174,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0208|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0208,side_view_camera,pending,,,,
test|Home/MasterBedroom/beside_table_01/0054|top_view_camera,test,Home,MasterBedroom,beside_table_01,0054,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0071|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0071,side_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0048|side_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0048,side_view_camera,pending,,,,
test|Home/MasterBedroom/floor_01/0075|top_view_camera,test,Home,MasterBedroom,floor_01,0075,top_view_camera,pending,,,,
test|Home/MasterBedroom/beside_table_01/0248|top_view_camera,test,Home,MasterBedroom,beside_table_01,0248,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0125|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0125,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0139|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0139,top_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0176|side_view_camera,test,Home,MasterBedroom,sideboard_01,0176,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0056|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0056,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0070|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0070,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0051|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0051,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0056|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0056,side_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0120|side_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0120,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0101|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0101,side_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0163|side_view_camera,test,Home,MasterBedroom,bed_01,0163,side_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0221|side_view_camera,test,Home,MasterBedroom,bed_01,0221,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0012|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0012,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0092|side_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0092,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0078|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0078,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0124|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0124,side_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0241|top_view_camera,test,Home,MasterBedroom,sideboard_01,0241,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0108|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0108,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0117|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0117,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0081|top_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0081,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0206|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0206,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0130|top_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0130,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0013|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0013,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0050|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0050,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0105|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0105,top_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0229|top_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0229,top_view_camera,pending,,,,
test|Home/MasterBedroom/vanity_01/0121|side_view_camera,test,Home,MasterBedroom,vanity_01,0121,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0074|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0074,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0163|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0163,side_view_camera,pending,,,,
test|Home/MasterBedroom/vanity_01/0267|side_view_camera,test,Home,MasterBedroom,vanity_01,0267,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0056|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0056,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0035|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0035,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0110|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0110,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0111|top_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0111,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0152|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0152,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0068|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0068,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0135|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0135,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0101|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0101,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0197|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0197,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0206|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0206,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0131|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0131,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0072|top_view_camera,test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0072,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0054|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0054,top_view_camera,pending,,,,
test|Home/MasterBedroom/beside_table_01/0197|top_view_camera,test,Home,MasterBedroom,beside_table_01,0197,top_view_camera,pending,,,,
test|Home/MasterBedroom/vanity_01/0089|side_view_camera,test,Home,MasterBedroom,vanity_01,0089,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0129|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0129,side_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0028|side_view_camera,test,Home,MasterBedroom,sideboard_01,0028,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0194|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0194,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0026|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0026,side_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0105|top_view_camera,test,Home,MasterBedroom,sideboard_01,0105,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0064|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0064,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0095|top_view_camera,test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0095,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0097|top_view_camera,test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0097,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0110|top_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0110,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0102|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0102,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0043|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0043,top_view_camera,pending,,,,
test|Home/MasterBedroom/vanity_01/0000|top_view_camera,test,Home,MasterBedroom,vanity_01,0000,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0080|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0080,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0032|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0032,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0037|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0037,top_view_camera,pending,,,,
test|Home/MasterBedroom/beside_table_01/0201|side_view_camera,test,Home,MasterBedroom,beside_table_01,0201,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0046|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0046,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0043|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0043,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0132|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0132,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0145|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0145,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0154|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0154,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0084|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0084,top_view_camera,pending,,,,
test|Home/MasterBedroom/floor_01/0268|side_view_camera,test,Home,MasterBedroom,floor_01,0268,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0143|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0143,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0114|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0114,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0000|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0000,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0164|top_view_camera,test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0164,top_view_camera,pending,,,,
test|Home/MasterBedroom/floor_01/0038|top_view_camera,test,Home,MasterBedroom,floor_01,0038,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0105|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0105,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0098|side_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0098,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0069|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0069,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0007|side_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0007,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0205|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0205,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0085|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0085,side_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0089|side_view_camera,test,Home,MasterBedroom,sideboard_01,0089,side_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0081|top_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0081,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0045|top_view_camera,test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0045,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0130|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0130,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0136|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0136,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0092|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0092,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0126|side_view_camera,test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0126,side_view_camera,pending,,,,
test|Home/MasterBedroom/vanity_01/0092|side_view_camera,test,Home,MasterBedroom,vanity_01,0092,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0104|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0104,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0087|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0087,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0095|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0095,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0198|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0198,top_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0000|side_view_camera,test,Home,MasterBedroom,sideboard_01,0000,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0031|top_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0031,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0159|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0159,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0155|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0155,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0098|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0098,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0114|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0114,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0077|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0077,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0047|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0047,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0157|side_view_camera,test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0157,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0190|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0190,top_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0059|side_view_camera,test,Home,MasterBedroom,sideboard_01,0059,side_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0075|top_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0075,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0049|side_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0049,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0061|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0061,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0006|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0006,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0146|side_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0146,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0112|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0112,top_view_camera,pending,,,,
